business_name,address,phone,region,district,town,open_date,status
필굿스킨케어,"인천광역시 남동구 인주대로552번길 23, 1층 일부호 (구월동)",,인천광역시,남동구,인주대로552번길,,active
순에스테틱,"서울특별시 동작구 상도로 320, 상가동 205호 (상도동, 중앙하이츠빌아파트)",,서울특별시,동작구,상도로,,active
테디왁싱,"서울특별시 관악구 봉천로49길 12-8, 지하1층 101호 (봉천동)",,서울특별시,관악구,봉천로49길,,active
퓨어티풀,"경상북도 김천시 혁신로 185, 메타폴리스 201호 (율곡동)",,경상북도,김천시,혁신로,,active
라띠크뷰티,"경상남도 김해시 대청로 121, 대청프라자 B동 207호 (대청동)",,경상남도,김해시,대청로,,active
이시스(isis)에스테틱,"서울특별시 송파구 올림픽로8길 11, 3층 (잠실동)",,서울특별시,송파구,올림픽로8길,,active
보니다미 신중동점,"경기도 부천시 원미구 중동로248번길 105, 조이럭타운 303호 일부 (중동)",,경기도,부천시,원미구,,active
이끌림에스테틱,"충청북도 음성군 맹동면 원중로 1438, DS타워 2층 204호",,충청북도,음성군,맹동면,,active
광 피부샵 본점,"인천광역시 동구 샛골로 123, 노블리안힐스 2층 206호 (송림동)",,인천광역시,동구,샛골로,,active
뉴앤 뷰티 스튜디오,"전북특별자치도 익산시 무왕로26길 34, 동아1차아파트 상가 2층 202호 (부송동)",,전북특별자치도,익산시,무왕로26길,,active
마사지약손,"경기도 양주시 부흥로 2146, 3층 일부 (삼숭동)",,경기도,양주시,부흥로,,active
오렌지바디케어,"경상남도 창원시 진해구 석동로20번길 12, 행복하우스 1층 (석동)",,경상남도,창원시,진해구,,active
뷰티홀 에스테틱,"인천광역시 남동구 인하로507번길 92, 정구프라자 2층 202호 (구월동)",,인천광역시,남동구,인하로507번길,,active
에스더 페이스 샵,"충청남도 서산시 대사동5로 3, 3층 301호 (동문동)",,충청남도,서산시,대사동5로,,active
채움:美,"서울특별시 강서구 마곡중앙6로 21, 이너매스마곡Ⅰ 6층 630호 (마곡동)",,서울특별시,강서구,마곡중앙6로,,active
도도미왁싱&에스테틱 월곡본점,"서울특별시 성북구 월곡로18가길 30, 101호 (하월곡동)",,서울특별시,성북구,월곡로18가길,,active
스마트힐링샵,"경기도 부천시 소사구 은성로62번길 29, 1층 일부호 (소사본동)",,경기도,부천시,소사구,,active
베이직 스킨케어,"광주광역시 서구 풍암순환로 42, 한신아파트 상가동 2층 206호 (풍암동)",,광주광역시,서구,풍암순환로,,active
유월 에스테틱,"서울특별시 강서구 마곡중앙4로 18, 마곡그랑트윈타워 비동 3층 312호 (마곡동)",,서울특별시,강서구,마곡중앙4로,,active
로라아로마,"제주특별자치도 제주시 조천읍 조천8길 39, 제1동 1, 2층",,제주특별자치도,제주시,조천읍,,active
그리오다 뷰티,"대전광역시 서구 계룡로615번길 51, 솔로몬타워 2층 201(일부)호 (탄방동)",,대전광역시,서구,계룡로615번길,,active
숲칼프,"경기도 의정부시 용민로 192, 1층 107호 (민락동)",,경기도,의정부시,용민로,,active
모네스킨앤바디,"경기도 안양시 만안구 양화로 8, 1층 일부호 (안양동)",,경기도,안양시,만안구,,active
더스무스광주상무점,"광주광역시 서구 상무누리로 22, 3층 (치평동)",,광주광역시,서구,상무누리로,,active
오로시,"경기도 남양주시 진접읍 해밀예당3로 167, 다동 1층 일부",,경기도,남양주시,진접읍,,active
보떼언니,"경기도 남양주시 진접읍 장현천로24번길 12, 주1동 1층 일부호",,경기도,남양주시,진접읍,,active
스파원,"서울특별시 강남구 테헤란로 521, 파르나스타워 호텔동 3층 (삼성동)",,서울특별시,강남구,테헤란로,,active
바르스 바디랩,"서울특별시 서초구 서초대로78길 26, 강남선인빌딩 9층 (서초동)",,서울특별시,서초구,서초대로78길,,active
윤's 바디케어,"경상북도 포항시 북구 서동로91번길 1, 1층 (덕산동)",,경상북도,포항시,북구,,active
SPA더마린,"경기도 화성시 동탄대로 537, B동 2층 214호 (오산동)",,경기도,화성시,동탄대로,,active
더(the)예뻐졌네,"충청남도 천안시 동남구 일봉로 71, 2층 203호 (용곡동, 동일하이빌1단지아파트)",,충청남도,천안시,동남구,,active
예쁘디온,"대구광역시 수성구 지범로23길 42, 3층 (지산동)",,대구광역시,수성구,지범로23길,,active
향기뷰티클래스,"광주광역시 광산구 풍영철길로 15, 콜럼버스월드 605호 (우산동)",,광주광역시,광산구,풍영철길로,,active
다르스킨케어,"경상남도 김해시 진영읍 장등로122번길 11, 1층",,경상남도,김해시,진영읍,,active
시원두피SPA,"서울특별시 강서구 공항대로 269-15, 힐스테이트에코마곡 304호 (마곡동)",,서울특별시,강서구,공항대로,,active
프리시엘 스킨,"대전광역시 유성구 원신흥남로27번길 3, 지상1층 (원신흥동)",,대전광역시,유성구,원신흥남로27번길,,active
라모 에스테틱,"서울특별시 성동구 왕십리로21길 9, 6층 602호 (행당동)",,서울특별시,성동구,왕십리로21길,,active
신유리피부샵,"충청남도 예산군 삽교읍 예학로 10-23, 7층 709호 (대동퍼시몬 오피스텔)",,충청남도,예산군,삽교읍,,active
라보떼래쉬,"서울특별시 마포구 홍익로6길 14, 5층 (동교동)",,서울특별시,마포구,홍익로6길,,active
잔나비부티끄,"대전광역시 동구 한밭대로1254번길 113, 101호 (용전동)",,대전광역시,동구,한밭대로1254번길,,active
리핏,"경상북도 경주시 광중3길 56-16, 2층 (용강동)",,경상북도,경주시,광중3길,,active
따스한 바디테라피,"서울특별시 양천구 오목로 337, 지하 1층 (목동)",,서울특별시,양천구,오목로,,active
루나에스테틱,"서울특별시 도봉구 노해로63나길 12, 유림빌딩 1층 (창동)",,서울특별시,도봉구,노해로63나길,,active
Real Drawing(리얼드로잉),"경기도 화성시 봉담읍 매봉로 441, 1동 2층 202호",,경기도,화성시,봉담읍,,active
약손명가 에스테틱(마곡나루역점),"서울특별시 강서구 마곡중앙로 165, 프라이빗타워타워1차 302~303호 (마곡동)",,서울특별시,강서구,마곡중앙로,,active
"안녕,소중한피부","경기도 광주시 경안로41번길 6, C108호 (경안동, 경기광주역 금호리첸시아)",,경기도,광주시,경안로41번길,,active
바이오포톤 미라클뷰L(KGB),"경기도 화성시 동탄반석로 204, 동탄제일프라자 6층 601호 일부호 (반송동)",,경기도,화성시,동탄반석로,,active
지니눈썹,"인천광역시 남동구 호구포로 803, 상가동 2층 202호일부(202-1)호 (구월동, 롯데캐슬골드)",,인천광역시,남동구,호구포로,,active
투투피부관리실,"강원특별자치도 동해시 효자남길 58-1, 3층 (동회동)",,강원특별자치도,동해시,효자남길,,active
앨리김뉴스킨,"강원특별자치도 동해시 청운1길 29, 상가동 2층 2080호 (동회동, 대동아파트, 동회동 현대아파트)",,강원특별자치도,동해시,청운1길,,active
벤자롱스파,"강원특별자치도 동해시 샘실3길 82-5, 104호 (천곡동, 신흥그린코아)",,강원특별자치도,동해시,샘실3길,,active
아름다운피부샵,"강원특별자치도 동해시 감추로 4, 1층 (천곡동)",,강원특별자치도,동해시,감추로,,active
유진뷰티샵,"강원특별자치도 동해시 오일장1길 5, 2층 (구미동)",,강원특별자치도,동해시,오일장1길,,active
라온피부샵,"강원특별자치도 동해시 천곡로 39-1, 지하1층 (천곡동)",,강원특별자치도,동해시,천곡로,,active
한국화장품 피부관리실,강원특별자치도 동해시 중앙로 231 (천곡동),,강원특별자치도,동해시,중앙로,,active
라일락 스킨앤바디,"강원특별자치도 동해시 샘실1길 94, 2층 (천곡동)",,강원특별자치도,동해시,샘실1길,,active
미다올 에스테틱,강원특별자치도 동해시 한섬로 76 (천곡동),,강원특별자치도,동해시,한섬로,,active
피부관리 박은숙,강원특별자치도 동해시 발한로 195 (발한동),,강원특별자치도,동해시,발한로,,active
중국정통피부관리,"강원특별자치도 동해시 효자로 687, 2층 다호 (효가동)",,강원특별자치도,동해시,효자로,,active
피부아리아,"강원특별자치도 동해시 붉은언덕길 57, 1층 1호 (발한동)",,강원특별자치도,동해시,붉은언덕길,,active
생그린 동해골드 대리점,강원특별자치도 동해시 한섬로 19 (천곡동),,강원특별자치도,동해시,한섬로,,active
이영애스킨케어,강원특별자치도 동해시 동굴로 67 (천곡동),,강원특별자치도,동해시,동굴로,,active
하다왁싱,"강원특별자치도 동해시 한섬로 73, 211호 (천곡동, 동해 센트로빌 아파트)",,강원특별자치도,동해시,한섬로,,active
벨라,"강원특별자치도 동해시 동굴로 132, 2층 (천곡동)",,강원특별자치도,동해시,동굴로,,active
어나더 뷰티,"강원특별자치도 동해시 발한로 139-2, 1층 (발한동)",,강원특별자치도,동해시,발한로,,active
블러썸,"강원특별자치도 동해시 동굴로 125, 청해빌딩 1층 103-2호 (천곡동)",,강원특별자치도,동해시,동굴로,,active
ID SPA/숲칼프 양양점,"강원특별자치도 양양군 양양읍 미륵길 37, 1층",,강원특별자치도,양양군,양양읍,,active
클라리 스파,"강원특별자치도 양양군 손양면 공항로 230, 설해스테이 지하1층",,강원특별자치도,양양군,손양면,,active
이뮨팩토리 양양점,"강원특별자치도 양양군 양양읍 남문로 17, 2층",,강원특별자치도,양양군,양양읍,,active
에반피부관리실,"강원특별자치도 양양군 양양읍 양양로 50, 2층",,강원특별자치도,양양군,양양읍,,active
영애 뷰티샵,강원특별자치도 양양군 양양읍 성안길 7-11,,강원특별자치도,양양군,양양읍,,active
박소현피부미용전문샵,"강원특별자치도 동해시 천곡1길 37, 1층 102호 (천곡동, 꿈나라원룸)",,강원특별자치도,동해시,천곡1길,,active
라필로스,강원특별자치도 양양군 양양읍 북문길 18,,강원특별자치도,양양군,양양읍,,active
눈부심HY뷰티샵,"강원특별자치도 인제군 북면 원통로 153, 2층",,강원특별자치도,인제군,북면,,active
서율가에스테틱,"강원특별자치도 인제군 인제읍 인제로 227, 2층",,강원특별자치도,인제군,인제읍,,active
이미자 스킨케어,"강원특별자치도 인제군 북면 원통로147번길 44, 2층",,강원특별자치도,인제군,북면,,active
주은뷰티,강원특별자치도 인제군 북면 원통로147번길 38,,강원특별자치도,인제군,북면,,active
힐링스킨케어,강원특별자치도 인제군 인제읍 인제로140번길 42,,강원특별자치도,인제군,인제읍,,active
송은미스킨케어,강원특별자치도 동해시 중앙로 166 (천곡동),,강원특별자치도,동해시,중앙로,,active
이지유 스킨케어,"강원특별자치도 동해시 효자남길 50 (동회동, 외2필지)",,강원특별자치도,동해시,효자남길,,active
혜정피부샵,강원특별자치도 동해시 청운1길 29 (동회동),,강원특별자치도,동해시,청운1길,,active
피부향기,강원특별자치도 동해시 발한로 47 (부곡동),,강원특별자치도,동해시,발한로,,active
미모드,강원특별자치도 동해시 발한로 48 (부곡동),,강원특별자치도,동해시,발한로,,active
웰빙타이피부테라피,강원특별자치도 동해시 감추7길 41 (천곡동),,강원특별자치도,동해시,감추7길,,active
프라자피부관리실,"강원특별자치도 동해시 한섬로 74, 2층 (천곡동)",,강원특별자치도,동해시,한섬로,,active
행복한피부,"강원특별자치도 동해시 천곡로 86-2, 대륜빌딩 5층 503호 (천곡동)",,강원특별자치도,동해시,천곡로,,active
피부사랑,"강원특별자치도 동해시 샘실3길 90, 1층 (천곡동)",,강원특별자치도,동해시,샘실3길,,active
다혜스킨샵,"강원특별자치도 동해시 청운로 78, 상가동 3061호 (동회동, 대동아파트)",,강원특별자치도,동해시,청운로,,active
편백숲하우스,강원특별자치도 영월군 영월읍 단종로33번길 43,,강원특별자치도,영월군,영월읍,,active
쉼,"강원특별자치도 영월군 영월읍 단종로9번길 17, 2층",,강원특별자치도,영월군,영월읍,,active
에스테티아 동해 천곡1호점,"강원특별자치도 동해시 샘실3길 6, 1층 (천곡동)",,강원특별자치도,동해시,샘실3길,,active
휴심굿(휴심good),"강원특별자치도 동해시 동해역길 64, 2호 (송정동)",,강원특별자치도,동해시,동해역길,,active
더고운스킨케어,"강원특별자치도 동해시 청운1길 29, 상가동 3층 3021호 (동회동, 대동아파트 상가)",,강원특별자치도,동해시,청운1길,,active
거꾸로가는 시간,"강원특별자치도 영월군 영월읍 하송로 146-25, 상가동 212호 (극동스타클래스)",,강원특별자치도,영월군,영월읍,,active
숨에스테틱,"강원특별자치도 영월군 영월읍 중앙1로 32-1, 2층",,강원특별자치도,영월군,영월읍,,active
